session,event_order,sender,receiver,sender_dialog
2103,NA,Ashley,Vika,statement
2104,NA,Ashley,Ashley,disruption
2104,NA,Ashley,All,statement
2104,NA,Ashley,Katya,statement
2104,NA,Will,Ashley,question
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Ashley,question
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Ashley,question
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Ashley,question
2104,NA,Ashley,Oleg,question
2104,NA,Oleg,Vika,statement
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Will,statement
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Ashley,question
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Ashley,question
2104,NA,Ashley,Ashley,statement
2104,NA,Ashley,Katya,statement
2104,NA,Ashley,Will,statement
2104,NA,Will,Ashley,question
2104,NA,Ashley,Oleg,backchannel
2104,NA,Oleg,Katya,statement
2104,NA,Will,Katya,statement
2104,NA,Will,Katya,question
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Katya,question
2104,NA,Oleg,Vika,statement
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Katya,statement
2104,NA,Vika,Will,question
2104,NA,Will,Ashley,question
2104,NA,Ashley,Will,floor-grabber
2104,NA,Will,Vika,question
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Vika,disruption
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Will,question
2104,NA,Will,Oleg,backchannel
2104,NA,Oleg,Vika,disruption
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Katya,question
2104,NA,Vika,Ashley,question
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Ashley,question
2104,NA,Ashley,Will,question
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Vika,question
2104,NA,Vika,Oleg,statement
2104,NA,Oleg,Oleg,question
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Oleg,floor-grabber
2104,NA,Oleg,Katya,statement
2104,NA,Ashley,Katya,statement
2104,NA,Vika,Katya,statement
2104,NA,Vika,Oleg,question
2104,NA,Oleg,Ashley,question
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Katya,question
2104,NA,Vika,Katya,statement
2104,NA,Vika,Katya,statement
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Saleh,question
2104,NA,Saleh,Katya,question
2104,NA,Saleh,Katya,backchannel
2104,NA,Ashley,Katya,question
2104,NA,Will,Ashley,question
2104,NA,Ashley,Will,floor-grabber
2104,NA,Will,Saleh,floor-grabber
2104,NA,Saleh,Will,statement
2104,NA,Will,Vika,statement
2104,NA,Vika,Katya,statement
2104,NA,Ashley,Will,statement
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Vika,floor-grabber
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Katya,statement
2104,NA,Vika,Vika,statement
2104,NA,Vika,Katya,statement
2104,NA,Vika,Katya,statement
2104,NA,Ashley,Vika,floor-grabber
2104,NA,Vika,Will,floor-grabber
2104,NA,Will,Ashley,disruption
2104,NA,Ashley,Saleh,statement
2104,NA,Saleh,Vika,question
2104,NA,Vika,Katya,floor-grabber
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Katya,statement
2104,NA,Vika,Saleh,statement
2104,NA,Saleh,Will,floor-grabber
2104,NA,Will,Oleg,question
2104,NA,Oleg,Ashley,question
2104,NA,Ashley,Oleg,floor-grabber
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Saleh,disruption
2104,NA,Saleh,Saleh,statement
2104,NA,Saleh,Katya,statement
2104,NA,Saleh,Vika,question
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Saleh,statement
2104,NA,Saleh,Oleg,question
2104,NA,Oleg,Ashley,question
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Will,question
2104,NA,Will,Ashley,question
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Vika,statement
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Ashley,statement
2104,NA,Ashley,Katya,statement
2104,NA,Will,Vika,statement
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Will,question
2104,NA,Will,Katya,question
2104,NA,Vika,Katya,statement
2104,NA,Vika,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Saleh,statement
2104,NA,Saleh,Vika,statement
2104,NA,Vika,Saleh,statement
2104,NA,Saleh,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Vika,statement
2104,NA,Vika,Saleh,statement
2104,NA,Saleh,Ashley,question
2104,NA,Ashley,Katya,statement
2104,NA,Ashley,Ashley,statement
2104,NA,Ashley,Katya,statement
2104,NA,Vika,Katya,question
2104,NA,Ashley,Katya,disruption
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Saleh,floor-grabber
2104,NA,Saleh,Ashley,statement
2104,NA,Ashley,Oleg,question
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Will,question
2104,NA,Will,Vika,question
2104,NA,Vika,Saleh,question
2104,NA,Saleh,Ashley,statement
2104,NA,Ashley,Will,question
2104,NA,Will,Katya,statement
2104,NA,Ashley,Will,question
2104,NA,Will,Katya,statement
2104,NA,Ashley,Will,question
2104,NA,Will,Katya,statement
2104,NA,Vika,Ashley,question
2104,NA,Ashley,Katya,statement
2104,NA,Ashley,Saleh,statement
2104,NA,Saleh,Katya,statement
2104,NA,Will,Ashley,disruption
2104,NA,Ashley,Will,question
2104,NA,Will,Vika,statement
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Ashley,backchannel
2104,NA,Ashley,Will,statement
2104,NA,Will,Katya,statement
2104,NA,Will,Katya,statement
2104,NA,Vika,Katya,question
2104,NA,Saleh,Will,question
2104,NA,Will,Saleh,question
2104,NA,Saleh,Will,question
2104,NA,Will,Saleh,statement
2104,NA,Saleh,Oleg,question
2104,NA,Oleg,Vika,question
2104,NA,Vika,Will,statement
2104,NA,Will,Vika,statement
2104,NA,Vika,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Saleh,floor-grabber
2104,NA,Saleh,Ashley,question
2104,NA,Ashley,Saleh,question
2104,NA,Saleh,Ashley,statement
2104,NA,Ashley,Oleg,floor-grabber
2104,NA,Oleg,Vika,statement
2104,NA,Vika,Oleg,question
2104,NA,Oleg,Oleg,statement
2104,NA,Oleg,Ashley,floor-grabber
2104,NA,Ashley,Ashley,statement
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Oleg,disruption
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Ashley,question
2104,NA,Ashley,Vika,disruption
2104,NA,Vika,Ashley,disruption
2104,NA,Ashley,Will,backchannel
2104,NA,Will,Ashley,question
2104,NA,Ashley,Vika,question
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Saleh,disruption
2104,NA,Saleh,Ashley,question
2104,NA,Ashley,Saleh,question
2104,NA,Saleh,Will,statement
2104,NA,Will,Saleh,question
2104,NA,Saleh,Ashley,backchannel
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Saleh,statement
2104,NA,Saleh,Vika,statement
2104,NA,Vika,Will,statement
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Will,question
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Katya,statement
2104,NA,Vika,Katya,statement
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Ashley,floor-grabber
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Oleg,statement
2104,NA,Oleg,Katya,statement
2104,NA,Vika,Will,statement
2104,NA,Will,Katya,statement
2104,NA,Vika,Will,statement
2104,NA,Will,Katya,statement
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Will,question
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Oleg,floor-grabber
2104,NA,Oleg,Will,statement
2104,NA,Will,Saleh,backchannel
2104,NA,Saleh,Vika,question
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Katya,question
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Katya,statement
2104,NA,Oleg,Katya,question
2104,NA,Oleg,Vika,statement
2104,NA,Vika,Will,question
2104,NA,Will,Katya,statement
2104,NA,Will,Vika,question
2104,NA,Vika,Will,statement
2104,NA,Will,Katya,statement
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Will,statement
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Katya,statement
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Vika,disruption
2104,NA,Vika,Saleh,floor-grabber
2104,NA,Saleh,Katya,question
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Saleh,statement
2104,NA,Saleh,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Saleh,statement
2104,NA,Saleh,Ashley,question
2104,NA,Ashley,Katya,statement
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Will,statement
2104,NA,Will,Katya,question
2104,NA,Vika,Katya,statement
2104,NA,Vika,Oleg,statement
2104,NA,Oleg,Vika,question
2104,NA,Vika,Will,statement
2104,NA,Will,Oleg,floor-grabber
2104,NA,Oleg,Saleh,statement
2104,NA,Saleh,Will,statement
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Katya,floor-grabber
2104,NA,Will,Ashley,question
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Will,statement
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Oleg,question
2104,NA,Oleg,Vika,statement
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Will,statement
2104,NA,Will,Vika,statement
2104,NA,Vika,Will,question
2104,NA,Will,Katya,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Oleg,question
2104,NA,Oleg,Will,statement
2104,NA,Will,Ashley,question
2104,NA,Ashley,Oleg,question
2104,NA,Oleg,Will,statement
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Ashley,backchannel
2104,NA,Ashley,Will,question
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Katya,backchannel
2104,NA,Vika,Will,statement
2104,NA,Will,Katya,backchannel
2104,NA,Saleh,Katya,question
2104,NA,Saleh,Katya,backchannel
2104,NA,Oleg,Katya,statement
2104,NA,Vika,Katya,question
2104,NA,Vika,Saleh,statement
2104,NA,Saleh,Will,question
2104,NA,Will,Vika,statement
2104,NA,Vika,Vika,question
2104,NA,Vika,Katya,statement
2104,NA,Vika,Katya,statement
2104,NA,Will,Katya,statement
2104,NA,Ashley,Katya,question
2104,NA,Will,Saleh,statement
2104,NA,Saleh,Ashley,statement
2104,NA,Ashley,Saleh,statement
2104,NA,Saleh,Will,backchannel
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Saleh,statement
2104,NA,Saleh,Vika,question
2104,NA,Vika,Will,statement
2104,NA,Will,Ashley,question
2104,NA,Ashley,Katya,statement
2104,NA,Vika,Katya,statement
2104,NA,Vika,Ashley,backchannel
2104,NA,Ashley,Vika,question
2104,NA,Vika,Oleg,statement
2104,NA,Oleg,Vika,statement
2104,NA,Vika,Will,question
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Oleg,question
2104,NA,Oleg,Will,statement
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Will,question
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Will,statement
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Will,statement
2104,NA,Will,Katya,statement
2104,NA,Vika,Will,statement
2104,NA,Will,Katya,question
2104,NA,Vika,Saleh,statement
2104,NA,Saleh,Katya,question
2104,NA,Will,Vika,statement
2104,NA,Vika,Oleg,question
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Oleg,question
2104,NA,Oleg,Ashley,question
2104,NA,Ashley,Oleg,question
2104,NA,Oleg,Ashley,question
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Oleg,question
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Will,question
2104,NA,Will,Saleh,statement
2104,NA,Saleh,Ashley,statement
2104,NA,Ashley,Saleh,question
2104,NA,Saleh,Will,statement
2104,NA,Will,Saleh,statement
2104,NA,Saleh,Saleh,statement
2104,NA,Saleh,Vika,statement
2104,NA,Vika,Katya,statement
2104,NA,Vika,Saleh,statement
2104,NA,Saleh,Vika,question
2104,NA,Vika,Katya,statement
2104,NA,Vika,Saleh,statement
2104,NA,Saleh,Oleg,backchannel
2104,NA,Oleg,Vika,backchannel
2104,NA,Vika,Vika,statement
2104,NA,Vika,Oleg,statement
2104,NA,Oleg,Will,question
2104,NA,Will,Katya,statement
2104,NA,Ashley,Oleg,floor-grabber
2104,NA,Oleg,Ashley,question
2104,NA,Ashley,Ashley,floor-grabber
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Vika,question
2104,NA,Vika,Will,statement
2104,NA,Will,Ashley,question
2104,NA,Ashley,Katya,statement
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Will,statement
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Oleg,question
2104,NA,Oleg,Oleg,statement
2104,NA,Oleg,Saleh,statement
2104,NA,Saleh,Katya,question
2104,NA,Saleh,Ashley,statement
2104,NA,Ashley,Saleh,question
2104,NA,Saleh,Oleg,question
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Oleg,question
2104,NA,Oleg,Katya,statement
2104,NA,Oleg,Katya,statement
2104,NA,Ashley,Will,question
2104,NA,Will,Ashley,question
2104,NA,Ashley,Will,floor-grabber
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Vika,disruption
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Katya,statement
2104,NA,Oleg,Saleh,statement
2104,NA,Saleh,Oleg,floor-grabber
2104,NA,Oleg,Saleh,question
2104,NA,Saleh,Will,statement
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Katya,question
2104,NA,Will,Will,statement
2104,NA,Will,Katya,statement
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Katya,statement
2104,NA,Ashley,Oleg,floor-grabber
2104,NA,Oleg,Katya,question
2104,NA,Oleg,Katya,statement
2104,NA,Ashley,Katya,question
2104,NA,Will,Oleg,question
2104,NA,Oleg,Will,statement
2104,NA,Will,Oleg,question
2104,NA,Oleg,Katya,disruption
2104,NA,Oleg,Will,statement
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Katya,question
2104,NA,Will,Ashley,question
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Will,statement
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Will,question
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Will,statement
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Will,statement
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Katya,floor-grabber
2104,NA,Oleg,Will,statement
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Will,statement
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Will,statement
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Will,statement
2104,NA,Will,Ashley,backchannel
2104,NA,Ashley,Will,statement
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Ashley,question
2104,NA,Ashley,Will,question
2104,NA,Will,Ashley,floor-grabber
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Katya,disruption
2104,NA,Ashley,Katya,statement
2104,NA,Ashley,Saleh,question
2104,NA,Saleh,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Oleg,statement
2104,NA,Oleg,Will,question
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Ashley,question
2104,NA,Ashley,Katya,statement
2104,NA,Oleg,Will,statement
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Saleh,question
2104,NA,Saleh,Ashley,question
2104,NA,Ashley,Will,statement
2104,NA,Will,Katya,statement
2104,NA,Ashley,Will,statement
2104,NA,Will,Saleh,statement
2104,NA,Saleh,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Katya,statement
2104,NA,Saleh,Will,statement
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Ashley,question
2104,NA,Ashley,Will,statement
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Katya,statement
2104,NA,Will,Saleh,statement
2104,NA,Saleh,Vika,floor-grabber
2104,NA,Vika,Oleg,statement
2104,NA,Oleg,Saleh,statement
2104,NA,Saleh,Will,floor-grabber
2104,NA,Will,Katya,question
2104,NA,Ashley,Will,floor-grabber
2104,NA,Will,Vika,statement
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Katya,statement
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Oleg,question
2104,NA,Oleg,Will,floor-grabber
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Will,statement
2104,NA,Will,Katya,statement
2104,NA,Vika,Katya,statement
2104,NA,Vika,Katya,statement
2104,NA,Ashley,Ashley,statement
2104,NA,Ashley,Katya,statement
2104,NA,Will,Katya,question
2104,NA,Vika,Katya,statement
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Will,statement
2104,NA,Will,Saleh,question
2104,NA,Saleh,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Katya,statement
2104,NA,Vika,Katya,statement
2104,NA,Vika,Vika,statement
2104,NA,Vika,Katya,floor-grabber
2104,NA,Vika,Katya,statement
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Katya,statement
2104,NA,Oleg,Will,statement
2104,NA,Will,Saleh,statement
2104,NA,Saleh,Ashley,question
2104,NA,Ashley,Oleg,question
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Vika,question
2104,NA,Vika,Oleg,question
2104,NA,Oleg,Saleh,statement
2104,NA,Saleh,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Will,statement
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Oleg,question
2104,NA,Oleg,Vika,statement
2104,NA,Vika,Katya,statement
2104,NA,Oleg,Katya,statement
2104,NA,Saleh,Will,statement
2104,NA,Will,Saleh,question
2104,NA,Saleh,Will,statement
2104,NA,Will,Saleh,question
2104,NA,Saleh,Ashley,statement
2104,NA,Ashley,Will,question
2104,NA,Will,Saleh,question
2104,NA,Saleh,Vika,statement
2104,NA,Vika,Will,question
2104,NA,Will,Vika,statement
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Oleg,question
2104,NA,Oleg,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Saleh,statement
2104,NA,Saleh,Vika,question
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Katya,statement
2104,NA,Vika,Oleg,statement
2104,NA,Oleg,Katya,statement
2104,NA,Oleg,Vika,statement
2104,NA,Vika,Oleg,statement
2104,NA,Oleg,Ashley,disruption
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Oleg,question
2104,NA,Oleg,Vika,question
2104,NA,Vika,Oleg,statement
2104,NA,Oleg,Oleg,statement
2104,NA,Oleg,Vika,statement
2104,NA,Vika,Oleg,question
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Oleg,statement
2104,NA,Oleg,Ashley,question
2104,NA,Ashley,Will,floor-grabber
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Oleg,statement
2104,NA,Oleg,Saleh,question
2104,NA,Saleh,Will,statement
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Will,statement
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Vika,statement
2104,NA,Vika,Will,question
2104,NA,Will,Saleh,statement
2104,NA,Saleh,Katya,floor-grabber
2104,NA,Ashley,Saleh,disruption
2104,NA,Saleh,Oleg,statement
2104,NA,Oleg,Katya,statement
2104,NA,Saleh,Oleg,statement
2104,NA,Oleg,Katya,statement
2104,NA,Oleg,Vika,statement
2104,NA,Vika,Saleh,statement
2104,NA,Saleh,Will,question
2104,NA,Will,Katya,question
2104,NA,Saleh,Will,question
2104,NA,Will,Katya,statement
2104,NA,Vika,Katya,statement
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Katya,statement
2104,NA,Oleg,Will,floor-grabber
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Will,question
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Vika,floor-grabber
2104,NA,Vika,Oleg,statement
2104,NA,Oleg,Vika,statement
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Oleg,floor-grabber
2104,NA,Oleg,Will,statement
2104,NA,Will,Vika,floor-grabber
2104,NA,Vika,Ashley,question
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Katya,statement
2104,NA,Will,Vika,statement
2104,NA,Vika,Ashley,backchannel
2104,NA,Ashley,Saleh,statement
2104,NA,Saleh,Ashley,question
2104,NA,Ashley,Katya,floor-grabber
2104,NA,Ashley,Saleh,statement
2104,NA,Saleh,Ashley,statement
2104,NA,Ashley,Saleh,statement
2104,NA,Saleh,Vika,statement
2104,NA,Vika,Saleh,question
2104,NA,Saleh,Vika,statement
2104,NA,Vika,Vika,statement
2104,NA,Vika,Katya,question
2104,NA,Will,Ashley,disruption
2104,NA,Ashley,Will,statement
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Ashley,statement
2104,NA,Ashley,Saleh,question
2104,NA,Saleh,Ashley,statement
2104,NA,Ashley,Saleh,statement
2104,NA,Saleh,Ashley,statement
2104,NA,Ashley,Will,backchannel
2104,NA,Will,Katya,statement
2104,NA,Ashley,Katya,question
2104,NA,Will,Ashley,question
2104,NA,Ashley,Will,disruption
2104,NA,Will,Ashley,question
2104,NA,Ashley,Will,statement
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Will,floor-grabber
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Saleh,statement
2104,NA,Saleh,Ashley,statement
2104,NA,Ashley,Will,backchannel
2104,NA,Will,Ashley,question
2104,NA,Ashley,Oleg,question
2104,NA,Oleg,Will,statement
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Will,statement
2104,NA,Will,Katya,statement
2104,NA,Oleg,Katya,statement
2104,NA,Ashley,Will,statement
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Katya,statement
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Ashley,statement
2104,NA,Ashley,Will,statement
2104,NA,Will,Katya,statement
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Katya,statement
2104,NA,Saleh,Katya,question
2104,NA,Will,Katya,statement
2104,NA,Ashley,Will,question
2104,NA,Will,Vika,statement
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Vika,statement
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Will,statement
2104,NA,Will,Ashley,question
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Will,backchannel
2104,NA,Will,Saleh,floor-grabber
2104,NA,Saleh,Will,statement
2104,NA,Will,Saleh,backchannel
2104,NA,Saleh,Will,statement
2104,NA,Will,Saleh,statement
2104,NA,Saleh,Will,statement
2104,NA,Will,Ashley,question
2104,NA,Ashley,Will,statement
2104,NA,Will,Ashley,statement
2104,NA,Ashley,Will,backchannel
2104,NA,Will,Katya,statement
2104,NA,Ashley,Will,statement
2104,NA,Will,Vika,backchannel
2104,NA,Vika,Ashley,disruption
2104,NA,Ashley,Katya,statement
2104,NA,Vika,Oleg,statement
2104,NA,Oleg,Katya,statement
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Ashley,question
2104,NA,Ashley,Will,statement
2104,NA,Will,Oleg,statement
2104,NA,Oleg,Ashley,question
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Katya,question
2104,NA,Oleg,Katya,question
2104,NA,Saleh,Will,question
2104,NA,Will,Saleh,statement
2104,NA,Saleh,Will,question
2104,NA,Will,Will,statement
2104,NA,Will,Saleh,statement
2104,NA,Saleh,Will,statement
2104,NA,Will,Saleh,statement
2104,NA,Saleh,Katya,statement
2104,NA,Oleg,Ashley,question
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Katya,statement
2104,NA,Ashley,Vika,statement
2104,NA,Vika,Ashley,statement
2104,NA,Ashley,Oleg,statement
2104,NA,Oleg,Vika,question
2104,NA,Vika,Oleg,statement
2104,NA,Oleg,Vika,question
